model_id,paper_title,authors,year,journal_or_series,doi,source_id,paper_slug,mineru_match_status,mineru_match_score,mineru_run_ids,primary_source_title,model_title_match_score,model_match_notes,derivation_en_path,derivation_zh_path,derivation_zh_source_file,source_manifest_path,extraction_notes_path,worker_report_path,derivation_en_sha256,derivation_zh_sha256,en_f_reference_count,zh_f_reference_count,unique_f_equation_count,f_reference_sequence_match,en_has_eight_sections,zh_has_eight_sections,archive_status,formula_quality,steady_state_quality,needs_human_review,runtime_validation_performed,source_markdown_storage,primary_full_md_repo,primary_full_md_repo_relpath,primary_full_md_sha256,raw_pdf_repo,raw_pdf_repo_relpath,raw_pdf_sha256
EA_ALSV06,Money in an estimated business cycle model of the euro area,"Andrés, Javier; López-Salido, J. David; Vallés, Javier",2006,"The Economic Journal 116(April), pp. 457-477",10.1111/j.1468-0297.2006.01088.x,ea_alsv06__money_in_an_estimated_business_cycle_model_of_the_euro_area__21baa95d,ea_alsv06__money_in_an_estimated_business_cycle_model_of_the_euro_area,matched,1.0000,21baa95d-1263-4b38-98db-18b1c3cfb685,Money in an estimated business cycle model of the euro area,1.0000,,mmb-paper-derivations/derivations/EA_ALSV06/EA_ALSV06_derivation.en.md,mmb-paper-derivations/derivations/EA_ALSV06/EA_ALSV06_derivation.zh.md,EA_ALSV06_derivation.zh.md,mmb-paper-derivations/derivations/EA_ALSV06/source_manifest.json,mmb-paper-derivations/derivations/EA_ALSV06/extraction_notes.md,mmb-paper-derivations/derivations/EA_ALSV06/worker_report.json,eb6e791ba20f7ffc61de58d5c9ffcbe7214fdd8642409a960b21ca793155196d,ccb0c33e4f56ae940b2faf8388b40fe918c341ed61c52d5a8c8e73cb8a8c6415,30,30,12,true,true,true,needs_review,readable_markdown_needs_pdf_check,linear_model_zero_deviation_steady_state,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_alsv06__money_in_an_estimated_business_cycle_model_of_the_euro_area__21baa95d/full.md,db46d763975c0dee8f6d0d6b303e1bcb7708a6ccbca2de86cda99654420bcfc7,dsge-evaluation,raw/mmb_papers/Money in an estimated business cycle model of the euro area.pdf,dbd45cd2235a3684d39d69d253a4fc50d66b5d7cf467a1916dfd71d5c05418f7
EA_AWM05,Optimal monetary policy rules for the euro area: An analysis using the area wide model,"Dieppe, Alistair; Kuester, Keith; McAdam, Peter",2005,"Journal of Common Market Studies 43(3), pp. 507-537",10.1111/j.0021-9886.2005.00567.x,ea_awm05__optimal_monetary_policy_rules_for_the_euro_area_an_analysis_using_the_ar__52db9f78,ea_awm05__optimal_monetary_policy_rules_for_the_euro_area_an_analysis_using_the_ar,matched,1.0000,52db9f78-eac7-4557-90e0-f1fd98503b02,Optimal monetary policy rules for the euro area- An analysis using the area wide model,1.0000,,mmb-paper-derivations/derivations/EA_AWM05/EA_AWM05_derivation.en.md,mmb-paper-derivations/derivations/EA_AWM05/EA_AWM05_derivation.zh.md,EA_AWM05_derivation.zh.md,mmb-paper-derivations/derivations/EA_AWM05/source_manifest.json,mmb-paper-derivations/derivations/EA_AWM05/extraction_notes.md,mmb-paper-derivations/derivations/EA_AWM05/worker_report.json,4b9fbcdf8a76304bbb420fe8d7a5aa278564b208e4037b3350100e7ec83b75d9,5e1a78bd7a26e0ab50d1c582a2685000f31355a9dbbb1e556c237a19011035f6,73,73,32,true,true,true,needs_review,policy-rule equations usable; AWM private-sector equations summarized from implementation cross-check and require source-level review,linear model steady state noted; full AWM calibration/steady ratios require review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_awm05__optimal_monetary_policy_rules_for_the_euro_area_an_analysis_using_the_ar__52db9f78/full.md,0286b2a3d0fa4ae5b2bfd2e04fa1439da6675cd44404c669202537d667f008b8,dsge-evaluation,raw/mmb_papers/Optimal monetary policy rules for the euro area- An analysis using the area wide model.pdf,173ef2966958551b065047e67b38705fdca708e98362bc7c30e51b634c0ab684
EA_BE15,Money in the Production Function: A New Keynesian DSGE Perspective,"Benchimol, Jonathan",2015,"Southern Economic Journal 2015, 82(1), 152-184",10.4284/0038-4038-2011.197,ea_be15__money_in_the_production_function_a_new_keynesian_dsge_perspective__1c7666dc,ea_be15__money_in_the_production_function_a_new_keynesian_dsge_perspective,matched,1.0000,1c7666dc-063b-460a-8f2d-880e0b541ee9,Money in the Production Function- A New Keynesian DSGE Perspective,1.0000,,mmb-paper-derivations/derivations/EA_BE15/EA_BE15_derivation.en.md,mmb-paper-derivations/derivations/EA_BE15/EA_BE15_derivation.zh.md,EA_BE15_derivation.zh.md,mmb-paper-derivations/derivations/EA_BE15/source_manifest.json,mmb-paper-derivations/derivations/EA_BE15/extraction_notes.md,mmb-paper-derivations/derivations/EA_BE15/worker_report.json,7e81bb9ece9953c1d27dc4de0ee8c047b1b3272b66c7ade8b9c319618030f31e,4381c97ba0baee725b4e42e698342cc59af1170e7dac7db60921fe594620c8e6,71,71,14,true,true,true,needs_review,needs_review,linear_model_coefficients_need_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_be15__money_in_the_production_function_a_new_keynesian_dsge_perspective__1c7666dc/full.md,83f7b2823b6edd23674fa04d32237a44b2897ba68f9947be583a94c3573e0500,dsge-evaluation,raw/mmb_papers/Money in the Production Function- A New Keynesian DSGE Perspective.pdf,876dc520375986b7e7d1fa50f3de48b1b1281dfc6134273a357f4d02ca5eb624
EA_BF17,Money And Monetary Policy In The Eurozone: An Empirical Analysis During Crises,"Benchimol, Jonathan; Fourçans, André",2017,"Macroeconomic Dynamics, Cambridge University Press, vol. 21(03), 677-707",10.1017/s1365100515000644,ea_bf17__money_and_monetary_policy_in_the_eurozone_an_empirical_analysis_during_c__c4e7b84e,ea_bf17__money_and_monetary_policy_in_the_eurozone_an_empirical_analysis_during_c,matched,1.0000,c4e7b84e-cfee-46d2-910b-8167adc738b2,Money And Monetary Policy In The Eurozone- An Empirical Analysis During Crises,1.0000,,mmb-paper-derivations/derivations/EA_BF17/EA_BF17_derivation.en.md,mmb-paper-derivations/derivations/EA_BF17/EA_BF17_derivation.zh.md,EA_BF17_derivation.zh.md,mmb-paper-derivations/derivations/EA_BF17/source_manifest.json,mmb-paper-derivations/derivations/EA_BF17/extraction_notes.md,mmb-paper-derivations/derivations/EA_BF17/worker_report.json,a9e833421c29f378bcf0e362463c35bb69951d365bfe301225494d29be837cca,4e58686ee2997e73975a5d9da1c0833ea1bfca3e0513ab11210586586f2c2447,22,22,11,true,true,true,needs_review,needs_online_appendix_review,linear_model_zero_deviation_steady_state,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_bf17__money_and_monetary_policy_in_the_eurozone_an_empirical_analysis_during_c__c4e7b84e/full.md,3037c6f46d189a4a1aa21c6e7bfc47c6be1cb9329b925af48a23d83c8c93dfd1,dsge-evaluation,raw/mmb_papers/Money And Monetary Policy In The Eurozone- An Empirical Analysis During Crises.pdf,5bde331554f5adb3d17a15e7986ecd34158d755fbca17bc625bab8ae615fb213
EA_CKL09,The role of labor markets for euro area monetary policy,"Christoffel, Kai; Kuester, Keith; Linzert, Tobias",2009,"European Economic Review 53(8), pp, 908-936",10.1016/j.euroecorev.2009.04.007,ea_ckl09_nk_ckl09__the_role_of_labor_markets_for_euro_area_monetary_policy__c6a4d4a1,ea_ckl09_nk_ckl09__the_role_of_labor_markets_for_euro_area_monetary_policy,matched,1.0000,c6a4d4a1-f4da-4ed7-b63e-ee120ffc2c90,The role of labor markets for euro area monetary policy,1.0000,,mmb-paper-derivations/derivations/EA_CKL09/EA_CKL09_derivation.en.md,mmb-paper-derivations/derivations/EA_CKL09/EA_CKL09_derivation.zh.md,EA_CKL09_derivation.zh.md,mmb-paper-derivations/derivations/EA_CKL09/source_manifest.json,mmb-paper-derivations/derivations/EA_CKL09/extraction_notes.md,mmb-paper-derivations/derivations/EA_CKL09/worker_report.json,bc1c0b631bb55ffc74f74bbf73b0995f77c1a085c6cfce340345e741adb75ce6,626bfdccea16be1888e4f3a3fe7341f69674e95a9770ce798b40c9acef8a2eb2,106,106,37,true,true,true,needs_review,appendix wage equations need source-level review,first-pass appendix extraction,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_ckl09_nk_ckl09__the_role_of_labor_markets_for_euro_area_monetary_policy__c6a4d4a1/full.md,4c7bd0caeddc3bd96696f15a8b2d9f550bd3f408c526d219daa38203fc928870,dsge-evaluation,raw/mmb_papers/The role of labor markets for euro area monetary policy.pdf,28b5e367177eb94e495818f5e162b592a60a296c521e22e6d27c077ce18b8764
EA_CW05fm,A small estimated euro area model with rational expectations and nominal rigidities,"Coenen, Günther; Wieland, Volker",2005,"European Economic Review 49(5), pp. 1081-1104",10.1016/j.euroecorev.2003.05.001,ea_cw05fm_ea_cw05ta__a_small_estimated_euro_area_model_with_rational_expectations_and_nominal__61e070cd,ea_cw05fm_ea_cw05ta__a_small_estimated_euro_area_model_with_rational_expectations_and_nominal,matched,1.0000,61e070cd-c0ff-4227-a6b9-cd467639e42a; 26225de1-ea64-4af0-b98d-aa4567c0b51d,A small estimated euro area model with rational expectations and nominal rigidities,1.0000,,mmb-paper-derivations/derivations/EA_CW05fm/EA_CW05fm_derivation.en.md,mmb-paper-derivations/derivations/EA_CW05fm/EA_CW05fm_derivation.zh.md,EA_CW05fm_derivation.zh.md,mmb-paper-derivations/derivations/EA_CW05fm/source_manifest.json,mmb-paper-derivations/derivations/EA_CW05fm/extraction_notes.md,mmb-paper-derivations/derivations/EA_CW05fm/worker_report.json,fdab28a06c0b44efb83e5e1d15f46ab1490c49992096d1a20b102a01f8c6da9e,50d4a0fc2e8a4e327c2383a0b435f5cf45c59793fd984d2e9b3a78f39cda3bef,48,48,21,true,true,true,needs_review,core equations extracted from Markdown; RW versus RW-S implementation alignment needs review,linear gap/rate steady state recorded; runtime validation not performed,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_cw05fm_ea_cw05ta__a_small_estimated_euro_area_model_with_rational_expectations_and_nominal__61e070cd/full.md,6e51b2fba84b97951e64979fdd43544eb60aec616690acb0acf6635c281f7dc5,dsge-evaluation,raw/mmb_papers/A small estimated euro area model with rational expectations and nominal rigidities.pdf,b2d23bb0ec1b61446c02ba61ba9305be172edca764e72d411ca980676a42298d
EA_CW05ta,A small estimated euro area model with rational expectations and nominal rigidities,"Coenen, Günther; Wieland, Volker",2005,"European Economic Review 49(5), pp. 1081-1104",10.1016/j.euroecorev.2003.05.001,ea_cw05fm_ea_cw05ta__a_small_estimated_euro_area_model_with_rational_expectations_and_nominal__61e070cd,ea_cw05fm_ea_cw05ta__a_small_estimated_euro_area_model_with_rational_expectations_and_nominal,matched,1.0000,61e070cd-c0ff-4227-a6b9-cd467639e42a; 26225de1-ea64-4af0-b98d-aa4567c0b51d,A small estimated euro area model with rational expectations and nominal rigidities,1.0000,,mmb-paper-derivations/derivations/EA_CW05ta/EA_CW05ta_derivation.en.md,mmb-paper-derivations/derivations/EA_CW05ta/EA_CW05ta_derivation.zh.md,EA_CW05ta_derivation.zh.md,mmb-paper-derivations/derivations/EA_CW05ta/source_manifest.json,mmb-paper-derivations/derivations/EA_CW05ta/extraction_notes.md,mmb-paper-derivations/derivations/EA_CW05ta/worker_report.json,d084e5b5de1ce2f80979665db690034b73dbd2f3a8b6afda3885740fb8d3bbad,7153a0f57c8ebfefd343bc83d99d478a14b73b0bc391e9f3ec691d0af81a80ea,34,34,17,true,true,true,needs_review,draft_from_mineru_markdown_needs_review,linear_model_steady_state_needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_cw05fm_ea_cw05ta__a_small_estimated_euro_area_model_with_rational_expectations_and_nominal__61e070cd/full.md,6e51b2fba84b97951e64979fdd43544eb60aec616690acb0acf6635c281f7dc5,dsge-evaluation,raw/mmb_papers/A small estimated euro area model with rational expectations and nominal rigidities.pdf,b2d23bb0ec1b61446c02ba61ba9305be172edca764e72d411ca980676a42298d
EA_DKR11,Macroeconomic propagation under different regulatory regimes: Evidence from an estimated dsge model for the euro area,"Darracq Pariès, Matthieu; Kok Sørensen, Christoffer; Rodriguez Palenzuela, Diego",2011,"International Journal of Central Banking 7(4), pp. 49-113",10.2139/ssrn.1682085,ea_dkr11__macroeconomic_propagation_under_different_regulatory_regimes_evidence_fr__5f88c84d,ea_dkr11__macroeconomic_propagation_under_different_regulatory_regimes_evidence_fr,matched,1.0000,5f88c84d-4ac6-4143-bc92-34650cecb875,Macroeconomic propagation under different regulatory regimes- Evidence from an estimated DSGE model for the euro area,1.0000,,mmb-paper-derivations/derivations/EA_DKR11/EA_DKR11_derivation.en.md,mmb-paper-derivations/derivations/EA_DKR11/EA_DKR11_derivation.zh.md,EA_DKR11_derivation.zh.md,mmb-paper-derivations/derivations/EA_DKR11/source_manifest.json,mmb-paper-derivations/derivations/EA_DKR11/extraction_notes.md,mmb-paper-derivations/derivations/EA_DKR11/worker_report.json,b013ffd49bdabf4c981602074f8a0915b3d4e76a5b3ca7c24ada3c296100fc2b,baa5c14d73a8848dc98053e907fb20eb4723561a7bc6c58b7a80eb14e66cefa1,116,116,42,true,true,true,needs_review,needs_review,appendix_targets_summarized_full_solution_deferred,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_dkr11__macroeconomic_propagation_under_different_regulatory_regimes_evidence_fr__5f88c84d/full.md,534d6cf242b22ae00428b49094bc88bc4cb707a3c43c9e40f4c9709a0ea0fbc4,dsge-evaluation,raw/mmb_papers/Macroeconomic propagation under different regulatory regimes- Evidence from an estimated DSGE model for the euro area.pdf,5a1c56af3568e948b80a70588cff543195c389a9feea446de31ada0874289b4f
EA_GE10,The external finance premium in the euro area: A dynamic stochastic general equilibrium analysis,"Gelain, Paolo",2010,"American Journal of Economics and Finance 21, pp. 49-71",10.1016/j.najef.2009.11.004,ea_ge10__the_external_finance_premium_in_the_euro_area_a_dynamic_stochastic_gener__718b56bc,ea_ge10__the_external_finance_premium_in_the_euro_area_a_dynamic_stochastic_gener,matched,1.0000,718b56bc-8aed-4451-918b-757f84af4c3c,The external finance premium in the euro area- A dynamic stochastic general equilibrium analysis,1.0000,,mmb-paper-derivations/derivations/EA_GE10/EA_GE10_derivation.en.md,mmb-paper-derivations/derivations/EA_GE10/EA_GE10_derivation.zh.md,EA_GE10_derivation.zh.md,mmb-paper-derivations/derivations/EA_GE10/source_manifest.json,mmb-paper-derivations/derivations/EA_GE10/extraction_notes.md,mmb-paper-derivations/derivations/EA_GE10/worker_report.json,3261bb4717ae7d775f87581e6d6fce36458263f2f39584b47d9f78da5e700e60,54781f216a0854cd4842f185f01731f1c9d2b3abfc811320b50c23f3e6cb9f7d,102,102,25,true,true,true,needs_review,needs_review,needs_review,yes,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_ge10__the_external_finance_premium_in_the_euro_area_a_dynamic_stochastic_gener__718b56bc/full.md,3193a15a1abe7995c8d8c80d5c65736b19412d4d15406ffd510419c0153a68fd,dsge-evaluation,raw/mmb_papers/The external finance premium in the euro area- A dynamic stochastic general equilibrium analysis.pdf,4cdfa9b978430ecf618a4ac410d17dfa7e149f81c6c93e45c4ff6b6839a3b5eb
EA_GNSS10,Credit and Banking in a DSGE Model of the Euro Area,"Gerali, Andrea; Neri, Stefano; Sessa, Luca; Signoretti, Federico M.",2010,"Journal of Money, Credit and Banking 42 (s1), pp. 107-141",10.1111/j.1538-4616.2010.00331.x,ea_gnss10__credit_and_banking_in_a_dsge_model_of_the_euro_area__2883c15a,ea_gnss10__credit_and_banking_in_a_dsge_model_of_the_euro_area,matched,1.0000,2883c15a-d7ec-4dfa-9313-d893eb9a6414,Credit and Banking in a DSGE Model of the Euro Area,1.0000,,mmb-paper-derivations/derivations/EA_GNSS10/EA_GNSS10_derivation.en.md,mmb-paper-derivations/derivations/EA_GNSS10/EA_GNSS10_derivation.zh.md,EA_GNSS10_derivation.zh.md,mmb-paper-derivations/derivations/EA_GNSS10/source_manifest.json,mmb-paper-derivations/derivations/EA_GNSS10/extraction_notes.md,mmb-paper-derivations/derivations/EA_GNSS10/worker_report.json,19fe20cb9e6003b8457cbb51d106b693d6afd526d4c9d90c27c174f252cc2946,4b882da5f34e6fa2624f7736be37d300f3e2e8482bd5ecb3f0d25e7775e61e26,81,81,27,true,true,true,needs_review,needs_review,log_linear_model_first_pass,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_gnss10__credit_and_banking_in_a_dsge_model_of_the_euro_area__2883c15a/full.md,84ed07a4f0bf3c10f2e558ec70a5cecee240217385dd838e0ae828ce23391ec2,dsge-evaluation,raw/mmb_papers/Credit and Banking in a DSGE Model of the Euro Area.pdf,dfed01c7f1a778b1410993a143c81551149d1af8a3626b75e460b37b888d8d27
EA_PV15,Cross-border banking flows spillovers in the eurozone: Evidence from an estimated DSGE model,"Poutineau, Jean-Christophe; Vermandel, Gauthier",2015,"Journal of Economic Dynamics and Control 51, 378-403",10.1016/j.jedc.2014.11.006,ea_pv15__cross_border_banking_flows_spillovers_in_the_eurozone_evidence_from_an_e__e624b564,ea_pv15__cross_border_banking_flows_spillovers_in_the_eurozone_evidence_from_an_e,matched,1.0000,e624b564-2ce5-4d2a-bd46-e55027276842,Cross-border banking flows spillovers in the eurozone- Evidence from an estimated DSGE model,1.0000,,mmb-paper-derivations/derivations/EA_PV15/EA_PV15_derivation.en.md,mmb-paper-derivations/derivations/EA_PV15/EA_PV15_derivation.zh.md,EA_PV15_derivation.zh.md,mmb-paper-derivations/derivations/EA_PV15/source_manifest.json,mmb-paper-derivations/derivations/EA_PV15/extraction_notes.md,mmb-paper-derivations/derivations/EA_PV15/worker_report.json,ca7f7c5ac49997ac63b71c261c76e25a60312ec4c13384b9320564d4a9cf827d,4a1ac50faccc9cf0236aa73a9fb863151ccfa4f82799cce66d99ca4d415e5196,109,109,50,true,true,true,needs_review,needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_pv15__cross_border_banking_flows_spillovers_in_the_eurozone_evidence_from_an_e__e624b564/full.md,4ec1672a85c2be71fe027d419e29e6b8368ffc0a0c74a68f626d6f917413ea13,dsge-evaluation,raw/mmb_papers/Cross-border banking flows spillovers in the eurozone- Evidence from an estimated DSGE model.pdf,8f8f291f437955a9d581f498390dc39c0cd862a4c26f17d9f329af5e70390304
EA_PV16,The Portfolio Balance Mechanism and QE in the Euro Area,"Priftis, Romanos; Vogel, Lukas",2016,"Manchester School, University of Manchester, vol. 84(S1), 84-105",10.1111/manc.12162,ea_pv16__the_portfolio_balance_mechanism_and_qe_in_the_euro_area__1dbe823d,ea_pv16__the_portfolio_balance_mechanism_and_qe_in_the_euro_area,matched,1.0000,1dbe823d-38c1-402a-a377-4ef3dc5a460a,The Portfolio Balance Mechanism and QE in the Euro Area,1.0000,,mmb-paper-derivations/derivations/EA_PV16/EA_PV16_derivation.en.md,mmb-paper-derivations/derivations/EA_PV16/EA_PV16_derivation.zh.md,EA_PV16_derivation.zh.md,mmb-paper-derivations/derivations/EA_PV16/source_manifest.json,mmb-paper-derivations/derivations/EA_PV16/extraction_notes.md,mmb-paper-derivations/derivations/EA_PV16/worker_report.json,671eb0840a3da4b1e72bb19c42ecf7ebfcd35a90e80e12241c89a1fdce76f4ef,970c9a37caf9d53b1203a9a98d8e24ef85860f0a4ce5865976beb4ad8e7ff31b,86,86,23,true,true,true,needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_pv16__the_portfolio_balance_mechanism_and_qe_in_the_euro_area__1dbe823d/full.md,7d9f439a5c179c3ccc79a0fc8d7add484df736c60d6eef9eef5f5e4c5ae851ec,dsge-evaluation,raw/mmb_papers/The Portfolio Balance Mechanism and QE in the Euro Area.pdf,43fdf6da2bfa6ddd4ef26bc72f5cdbe8eb515d3eddedc4d6e0778965f15dc6dd
EA_PV17,The macroeconomic effects of the ECB's evolving QE programme: a model-based analysis,"Priftis, Romanos; Vogel, Lukas",2017,"Open Economies Review, Springer, vol. 28(5), 823-845",10.1007/s11079-017-9460-1,ea_pv17__the_macroeconomic_effects_of_the_ecb_s_evolving_qe_programme_a_model_bas__dca27de6,ea_pv17__the_macroeconomic_effects_of_the_ecb_s_evolving_qe_programme_a_model_bas,matched,1.0000,dca27de6-171d-47e9-978d-bdfbdeadfa8a,The macroeconomic effects of the ECB's evolving QE programme- a model-based analysis,1.0000,,mmb-paper-derivations/derivations/EA_PV17/EA_PV17_derivation.en.md,mmb-paper-derivations/derivations/EA_PV17/EA_PV17_derivation.zh.md,EA_PV17_derivation.zh.md,mmb-paper-derivations/derivations/EA_PV17/source_manifest.json,mmb-paper-derivations/derivations/EA_PV17/extraction_notes.md,mmb-paper-derivations/derivations/EA_PV17/worker_report.json,739dd25aac58a8ffcf6438e0c39a8f51c79aafbee44185566e7c9ad253ff269c,92b6155c28728ac7812f59c858d69913aa324be879235389bfbf209c9a4c5156,87,87,38,true,true,true,needs_review,ocr_formula_review_required,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_pv17__the_macroeconomic_effects_of_the_ecb_s_evolving_qe_programme_a_model_bas__dca27de6/full.md,9b61ea05248791e7f8efa70986a5015af88f325677f104141da41628615b2c3d,dsge-evaluation,raw/mmb_papers/The macroeconomic effects of the ECB's evolving QE programme- a model-based analysis.pdf,6438cb7f8f8bbfdc60d39ecee54695a43b05e62347614dd6bcf457905f118ce4
EA_QR14,Monetary and Macroprudential Policy in an Estimated DSGE Model of the Euro Area,"Quint, Dominic; Rabanal, Pau",2014,"International Journal of Central Banking 10 (2), pp. 169-236",10.5089/9781484333693.001,ea_qr14__monetary_and_macroprudential_policy_in_an_estimated_dsge_model_of_the_eu__78d59631,ea_qr14__monetary_and_macroprudential_policy_in_an_estimated_dsge_model_of_the_eu,matched,1.0000,78d59631-1509-497c-b15f-d57584562569,Monetary and Macroprudential Policy in an Estimated DSGE Model of the Euro Area,1.0000,,mmb-paper-derivations/derivations/EA_QR14/EA_QR14_derivation.en.md,mmb-paper-derivations/derivations/EA_QR14/EA_QR14_derivation.zh.md,EA_QR14_derivation.zh.md,mmb-paper-derivations/derivations/EA_QR14/source_manifest.json,mmb-paper-derivations/derivations/EA_QR14/extraction_notes.md,mmb-paper-derivations/derivations/EA_QR14/worker_report.json,a4bcbc1c04a565c52cb1ae3dd607738ef77a2c7411703abd585fc3dfb1b732be,e444d6067d3b97104f2fdae8772608a16ca5a65220df71d6f7ad16001435b5a1,84,84,52,true,true,true,needs_review,first_pass_needs_review,linearized_zero_deviation_steady_state; nonlinear implementation constants only cross-checked,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_qr14__monetary_and_macroprudential_policy_in_an_estimated_dsge_model_of_the_eu__78d59631/full.md,9581575b48d74538960ceff7d7fbf78272a6b718f82327237b0d87d78f3ca384,dsge-evaluation,raw/mmb_papers/Monetary and Macroprudential Policy in an Estimated DSGE Model of the Euro Area.pdf,f203285b43f44464e5a46feab17db716d7930d316eeff2e47e9f18290396884b
EA_QUEST3,QUEST III: An estimated open-economy DSGE model of the euro area with fiscal and monetary policy,"Ratto, Marco; Roeger, Werner; Veld, Jan",2009,"Economic Modelling 26(1), pp. 222-233",10.1016/j.econmod.2008.06.014,ea_quest3__quest_iii_an_estimated_open_economy_dsge_model_of_the_euro_area_with_fis__6b625a09,ea_quest3__quest_iii_an_estimated_open_economy_dsge_model_of_the_euro_area_with_fis,matched,1.0000,6b625a09-9138-4314-b1be-5f8af29cf39a,QUEST III- An estimated open-economy DSGE model of the euro area with fiscal and monetary policy,1.0000,,mmb-paper-derivations/derivations/EA_QUEST3/EA_QUEST3_derivation.en.md,mmb-paper-derivations/derivations/EA_QUEST3/EA_QUEST3_derivation.zh.md,EA_QUEST3_derivation.zh.md,mmb-paper-derivations/derivations/EA_QUEST3/source_manifest.json,mmb-paper-derivations/derivations/EA_QUEST3/extraction_notes.md,mmb-paper-derivations/derivations/EA_QUEST3/worker_report.json,56e33932822628026a4ceaf031db1dff169a48b954d2e77f31e377aaf90ba124,d8c0719f858fa66200bfab250259ba826b70c7755fb13f8545af50693a3baae7,130,130,50,true,true,true,needs_review,first-pass OCR extraction with explicit needs_review markers,"partial; balanced-growth and stationary-ratio conventions recorded, appendix recursion deferred",true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_quest3__quest_iii_an_estimated_open_economy_dsge_model_of_the_euro_area_with_fis__6b625a09/full.md,09e6a9c868b6c03b0e760763aace4dd1bd94eab528b5678d4aaeae9903afbaf2,dsge-evaluation,raw/mmb_papers/QUEST III- An estimated open-economy DSGE model of the euro area with fiscal and monetary policy.pdf,e4f83ccf0d1a472d3b30055a5f8a5738836d768414b56a5420db2198ba554cf9
EA_SR07,Bayesian estimation of an open economy DSGE model with incomplete pass-through,"Adolfson, Malin; Laseen, Stefan; Linde, Jesper; Villani, Mattias",2007,"Journal of International Economics 72, pp. 481-511",10.1016/j.jinteco.2007.01.003,ea_sr07__bayesian_estimation_of_an_open_economy_dsge_model_with_incomplete_pass_t__04510512,ea_sr07__bayesian_estimation_of_an_open_economy_dsge_model_with_incomplete_pass_t,matched,1.0000,04510512-1dc6-4f17-ba97-10adfd4070e2; fb7aa265-28a1-4f50-b036-23f07f6c8c0b,Bayesian estimation of an open economy DSGE model with incomplete pass-through,1.0000,,mmb-paper-derivations/derivations/EA_SR07/EA_SR07_derivation.en.md,mmb-paper-derivations/derivations/EA_SR07/EA_SR07_derivation.zh.md,EA_SR07_derivation.zh.md,mmb-paper-derivations/derivations/EA_SR07/source_manifest.json,mmb-paper-derivations/derivations/EA_SR07/extraction_notes.md,mmb-paper-derivations/derivations/EA_SR07/worker_report.json,5cd51f052ef1ce41f48b96e2bf1446ddf758edbb345dab84e905957849a57a7d,ce1b82c1f9210ba76a1aee688595a5e33cb3e1ed0940778ad2dec7104efbe101,27,27,27,true,true,true,needs_review,first_pass; appendix FOCs need review,implementation_cross_check_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_sr07__bayesian_estimation_of_an_open_economy_dsge_model_with_incomplete_pass_t__04510512/full.md,e5e1870d172a03ad1a971cf32b2e1488f8895b0aa609233702c94de7b2f6469c,dsge-evaluation,raw/mmb_papers/Bayesian estimation of an open economy DSGE model with incomplete pass-through.pdf,595b4a60c4ee3113a271927364226644f3a697f11e1bfad06eb5a825c6ee9d52
