source_id,paper_slug,paper_title,authors,year,journal_or_series,doi,mineru_match_status,mineru_match_score,mineru_run_ids,primary_source_title,model_title_match_score,primary_full_md_repo,primary_full_md_repo_relpath,primary_full_md_sha256,raw_pdf_repo,raw_pdf_repo_relpath,raw_pdf_sha256,source_markdown_storage,linked_model_ids,linked_model_count
us_cd08__the_financial_accelerator_in_an_estimated_new_keynesian_model__a324933c,us_cd08__the_financial_accelerator_in_an_estimated_new_keynesian_model,The financial accelerator in an estimated New Keynesian model,"Chistensen, Ian; Dib, Ali",2008,"Review of Economic Dynamics 11(1), pp. 155-178",10.1016/j.red.2007.04.006,matched,1.0000,a324933c-651a-412e-ae68-97c765d22004,The financial accelerator in an estimated New Keynesian model,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_cd08__the_financial_accelerator_in_an_estimated_new_keynesian_model__a324933c/full.md,c2cbea0ca0bb74b11f46f8d4ccba233671deefb898559200a2b8d277bce7df35,dsge-evaluation,raw/mmb_papers/The financial accelerator in an estimated New Keynesian model.pdf,fc384ad564b37c3b452c7a5c41f6e8cb3c72e5bcfc53cd52df7d89158a1ca6a4,not_vendored_public_repo_copyright_boundary,US_CD08,1
us_cet15__understanding_the_great_recession__310d6625,us_cet15__understanding_the_great_recession,Understanding the Great Recession,"Christiano, Lawrence J.; Martin S. Eichenbaum; Mathias Trabandt",,American Economic Journal,10.1257/mac.20140104,matched,1.0000,310d6625-b977-4335-aae4-c44716391cf8,Understanding the Great Recession,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_cet15__understanding_the_great_recession__310d6625/full.md,10b37db71a06cdd76fab9126edac0cd665dd054f466e9591d84615710f4d627b,dsge-evaluation,raw/mmb_papers/Understanding the Great Recession.pdf,2774cd3991ab669f6d2679778a58513ce061a6f9b5d88e3eab346aa4573af054,not_vendored_public_repo_copyright_boundary,US_CET15,1
us_cfop14__estimating_contract_indexation_in_a_financial_accelerator_model__06425d65,us_cfop14__estimating_contract_indexation_in_a_financial_accelerator_model,Estimating contract indexation in a financial accelerator model,"Carlstrom, Charles T.; Fuerst, Timothy S.; Ortiz, Alberto; Paustian, Matthias",2014,"Journal of Economic Dynamics & Control 46, pp. 130-194",10.1016/j.jedc.2014.06.009,matched,1.0000,06425d65-581e-4e92-98d4-a90b7f9fa804,Estimating contract indexation in a financial accelerator model,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_cfop14__estimating_contract_indexation_in_a_financial_accelerator_model__06425d65/full.md,3cbbc6bc423da44c955b6b3421c662d15520b9c0831e690947af372e58b89bbc,dsge-evaluation,raw/mmb_papers/Estimating contract indexation in a financial accelerator model.pdf,80678202f7956361f1fdb367f970767bce2f167058f3991f4b8215766afdc7bf,not_vendored_public_repo_copyright_boundary,US_CFOP14,1
us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets__d8728772,us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets,Targeting long rates in a model with segmented markets,"Carlstrom, Charles T.; Fuerst, Timothy S.; Paustian, Matthias",2017,"American Economic Journal: Macroeconomics 9 (1), 205-42",10.1257/mac.20150179,matched,1.0000,d8728772-c118-4e20-9cec-bcc6e7b742d5,Targeting long rates in a model with segmented markets,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets__d8728772/full.md,a4a2bd9a05383e9b3b6da4d075e7b5232fb8d34c8c5f2c6d289915c9ac131d41,dsge-evaluation,raw/mmb_papers/Targeting long rates in a model with segmented markets.pdf,62897590694e3d4524870df1813a0286a0e14c042f4e5b1adf4896749c170be6,not_vendored_public_repo_copyright_boundary,US_CFP17endo;US_CFP17exo,2
us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations__263275d1,us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations,Financial factors in economic fluctuations,"Christiano, Lawrence J.; Motto, Roberto; Rostagno, Massimo",2010,Working Paper Series 1192,10.2139/ssrn.1600166,matched,1.0000,263275d1-4b24-46ce-8450-c343c84e0e16; 7ef56ea6-a645-4778-b698-5201f0b5ffb1,Financial factors in economic fluctuations,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations__263275d1/full.md,ff4f561908fce02fd194a2aba74f8d5c1df5960a5554a75009f999a39c16ebc0,dsge-evaluation,raw/mmb_papers/Financial factors in economic fluctuations.pdf,afa071d7d6390981722b8c5f5632f6d540a3702295e0b26892358cd8a37e3f20,not_vendored_public_repo_copyright_boundary,US_CMR10,1
us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations__7ef56ea6,us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations,Financial factors in economic fluctuations - small version with financial accelerator,"Christiano, Lawrence J.; Motto, Roberto; Rostagno, Massimo",2010,,10.2139/ssrn.1600166,matched,0.6720,7ef56ea6-a645-4778-b698-5201f0b5ffb1; 263275d1-4b24-46ce-8450-c343c84e0e16,Financial factors in economic fluctuations - small version with financial accelerator,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations__7ef56ea6/full.md,ff8a2598380b03976faa2d0874632ea8d4c090124406a585999137d1390f6f06,dsge-evaluation,raw/mmb_papers/Financial factors in economic fluctuations - small version with financial accelerator.pdf,ea732d591c03b1150a201fceae6decbdd339d4667a7d4da9c9da34680ca1c43e,not_vendored_public_repo_copyright_boundary,US_CMR10fa,1
us_cmr14_us_cmr14nofa__risk_shocks__d33971b2,us_cmr14_us_cmr14nofa__risk_shocks,Risk shocks,"Christiano, Lawrence J.; Motto, Roberto; Rostagno, Massimo",2014,"American Economic Review 104 (1), pp. 27-65",10.1257/aer.104.1.27,matched,1.0000,d33971b2-b1e7-42e6-8e8b-723d9ff123b7,Risk shocks,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_cmr14_us_cmr14nofa__risk_shocks__d33971b2/full.md,d4a1afd39a252013cfa697847d7adecd40aef009bf43befd616edcccb334e0bf,dsge-evaluation,raw/mmb_papers/Risk shocks.pdf,91cb0e81b189e19a59c39f3295771fc2a5b41d8f275131c3c0d08eec910ce863,not_vendored_public_repo_copyright_boundary,US_CMR14;US_CMR14noFA,2
us_cps10__inflation_gap_persistence_in_the_us__1f4da37a,us_cps10__inflation_gap_persistence_in_the_us,Inflation-gap persistence in the us,"Cogley, Timothy; Primiceri, Giorgio E.; Sargent, Thomas J.",2010,"American Economic Journal: Macroeconomics 2, pp. 43-66",10.1257/mac.2.1.43,matched,1.0000,1f4da37a-8561-42b9-b0b5-1edf5edbf8fb,Inflation-gap persistence in the us,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_cps10__inflation_gap_persistence_in_the_us__1f4da37a/full.md,6389f05d33fe8572294e24ee79f693fce61dfa669e4acaca9f11f2ae17fd768f,dsge-evaluation,raw/mmb_papers/Inflation-gap persistence in the us.pdf,954556f0d13294387e3b1173422671a25399bac99a46a492ecaadf827cfe7166,not_vendored_public_repo_copyright_boundary,US_CPS10,1
us_dg08__the_external_finance_premium_and_the_macroeconomy_us_post_wwii_evidence__6112c2c0,us_dg08__the_external_finance_premium_and_the_macroeconomy_us_post_wwii_evidence,The external finance premium and the macroeconomy: US post-WWII evidence.,"De Graeve, Ferre",2008,"Journal of Economic Dynamics and Control 32(11), pp. 3415-3440",10.1016/j.jedc.2008.02.008,matched,1.0000,6112c2c0-cc96-416e-9746-df5946d1643a,The external finance premium and the macroeconomy- US post-WWII evidence.,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_dg08__the_external_finance_premium_and_the_macroeconomy_us_post_wwii_evidence__6112c2c0/full.md,a5dfb9923080ff9ba718988ddc1281bee9f35ff5600517e311304b74e6ab5ae8,dsge-evaluation,raw/mmb_papers/The external finance premium and the macroeconomy- US post-WWII evidence..pdf,4ad28b8b2f98a8a792e9757bb0021c26e9d40904d22e013efecc60a7a79c52d5,not_vendored_public_repo_copyright_boundary,US_DG08,1
us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models__c8e184ab,us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models,Infation in the Great recession and New Keynesian models,"Del Negro, Marco; Giannoni, Marc P.; Schorfheide, Frank",2015,"American Economic Journal: Macroeconomics 1, pp. 168-196",10.1257/mac.20140097,matched,1.0000,c8e184ab-3624-4257-9ea5-7ec1cf904fbb,Infation in the Great recession and New Keynesian models,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models__c8e184ab/full.md,bfd43e66408395b5765a1d965343d9e09538ea7487844be973a375275f3b07f0,dsge-evaluation,raw/mmb_papers/Infation in the Great recession and New Keynesian models.pdf,61321a255d611f1c0c0db485ee98862d2e1350bfce989a7fd007db890342a7de,not_vendored_public_repo_copyright_boundary,US_DNGS15;US_DNGS15_SW;US_DNGS15_SWSP;US_DNGS15_SWpi,4
us_fgkr15__fiscal_volatility_shocks_and_economic_activity__c11fd284,us_fgkr15__fiscal_volatility_shocks_and_economic_activity,Fiscal volatility shocks and economic activity,"Fernández-Villaverde, Jesús; Guerrón-Quintana, Pablo; Kuester, Keith; Rubio-Ramírez, Juan",2015,"American Economic Review 105(11), pp. 3352-3384",10.1257/aer.20121236,matched,1.0000,c11fd284-6f64-4c88-bb10-440da7196eef,Fiscal volatility shocks and economic activity,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_fgkr15__fiscal_volatility_shocks_and_economic_activity__c11fd284/full.md,8242db93513e0ca26369817f0d43de3c35aead60d123ab2c36cf502fd75d48cb,dsge-evaluation,raw/mmb_papers/Fiscal volatility shocks and economic activity.pdf,d9b0da56a9dd89dbad144e257ae5727de633cb0b0dd6590464c9b2678bdca3fb,not_vendored_public_repo_copyright_boundary,US_FGKR15,1
us_fm95_us_fm95al__inflation_persistence__c66e898c,us_fm95_us_fm95al__inflation_persistence,Inflation persistence,"Fuhrer, Jeff; Moore, George ",1995,"The Quarterly Journal of Economics 110(1), pp. 127-159",10.2307/2118513,matched,1.0000,c66e898c-8e86-47ef-ad55-d92881987961,Inflation persistence,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_fm95_us_fm95al__inflation_persistence__c66e898c/full.md,6cd7781898404dd3999cad825dd26ab8a932157dc7610eb59e10430e08696a82,dsge-evaluation,raw/mmb_papers/Inflation persistence.pdf,a78b871a4f08de379c8b95789faee3ceee52888ef1adae75bba338e5bd75b414,not_vendored_public_repo_copyright_boundary,US_FM95;US_FM95AL,2
us_fms134__a_pitfall_with_estimated_dsge_based_government_spending_multipliers__a04139a9,us_fms134__a_pitfall_with_estimated_dsge_based_government_spending_multipliers,A pitfall with estimated dsge-based government spending multipliers,"Fève, Patrick; Matheron, Julien; Sahuc, Jean-Guillaume",2013,"American Economic Journal: Macroeconomics 4, pp. 141-178",10.1257/mac.5.4.141,matched,1.0000,a04139a9-c9ef-403d-9a80-cb096557a373; a11daf77-e15e-4d97-94a3-24261481497e,A pitfall with estimated dsge-based government spending multipliers,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_fms134__a_pitfall_with_estimated_dsge_based_government_spending_multipliers__a04139a9/full.md,f2a1282a7eddbf91fb2f3b390ffa3676492b4b0ec76b085ab5a85b4ceb8005ac,dsge-evaluation,raw/mmb_papers/A pitfall with estimated dsge-based government spending multipliers.pdf,aa446e6782b9df94863e7075c825d3cf331c4e891e29017570bcdb257deccffe,not_vendored_public_repo_copyright_boundary,US_FMS134,1
us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us__a8780356,us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us,LINVER: The Linear Version of FRB/US,"Brayton, Flint; Reifschneider, David",2022,Finance and Economics Discussion Series 2022-053,10.17016/feds.2022.053,matched,1.0000,a8780356-98b8-4931-bad6-3b2c5b4b2f0c,LINVER- The Linear Version of FRB:US,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us__a8780356/full.md,94fc2096ecf74503f049e115d7ab9c711779fe43e8dc16d48be8e00bc421cf90,dsge-evaluation,raw/mmb_papers/LINVER- The Linear Version of FRB:US.pdf,2c3d2a3676009014d835500ac80648754d66dface28b5f90d6f110710386ec92,not_vendored_public_repo_copyright_boundary,US_FRB22_mcap;US_FRB22_mcapwp;US_FRB22_mceall;US_FRB22_var,4
us_fu19__accounting_for_post_crisis_inflation_a_retro_analysis__efab411e,us_fu19__accounting_for_post_crisis_inflation_a_retro_analysis,Accounting for Post Crisis Inflation: A Retro Analysis,Chiara Fratto; Harald Uhlig,,Review of Economic Dynamics,10.1016/j.red.2019.05.005,matched,1.0000,efab411e-a8d6-41ce-bb6b-05c19d2bcee8; 9554deb8-9b94-41f0-a478-ad9c637a6e86,Accounting for Post Crisis Inflation- A Retro Analysis,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_fu19__accounting_for_post_crisis_inflation_a_retro_analysis__efab411e/full.md,ea561aea0f58d57cf220d8bcf943bfe264b3671310b98c1778916a32a1200f2c,dsge-evaluation,raw/mmb_papers/Accounting for Post Crisis Inflation- A Retro Analysis.pdf,6856eab4d489bf3e7e65a199dabaf49905aceb80b9e09d593c96117b76a023b4,not_vendored_public_repo_copyright_boundary,US_FU19,1
us_fv10__the_econometrics_of_dsge_models__99400522,us_fv10__the_econometrics_of_dsge_models,The Econometrics of DSGE Models,"Fernández-Villaverde, Jesús",2010,"SERIEs 1 (1-2), 3-49",10.1007/s13209-009-0014-7,matched,1.0000,99400522-70f9-4f64-a057-70a15fa06579,The Econometrics of DSGE Models,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_fv10__the_econometrics_of_dsge_models__99400522/full.md,35caebb7448cab1e5e89e00e6cd7a91bd409d577c63194f151943944cab271f4,dsge-evaluation,raw/mmb_papers/The Econometrics of DSGE Models.pdf,5cfc9f3a37473d034b421efea63f323a9d259568378724acf3d57d974f731396,not_vendored_public_repo_copyright_boundary,US_FV10,1
us_fv15__estimating_dynamic_equilibrium_models_with_stochastic_volatility__ae6b2e5b,us_fv15__estimating_dynamic_equilibrium_models_with_stochastic_volatility,Estimating dynamic equilibrium models with stochastic volatility,"Fernández-Villaverde, Jesús; Guerrón-Quintana, Pablo; Rubio-Ramírez, Juan",2015,"Journal of Econometrics 185 (1), 216-229",10.1016/j.jeconom.2014.08.010,matched,1.0000,ae6b2e5b-1c94-4709-949d-ba79746e88f9,Estimating dynamic equilibrium models with stochastic volatility,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_fv15__estimating_dynamic_equilibrium_models_with_stochastic_volatility__ae6b2e5b/full.md,f626b31fc9860d47cf03753f6fbc93e3222a8150fe3e0e81dfbffa87e33d1cf3,dsge-evaluation,raw/mmb_papers/Estimating dynamic equilibrium models with stochastic volatility.pdf,8b7ddd033ad4129b0eaca7b72d1a51b865925ea8de5ffb4f86c0be77d546d864,not_vendored_public_repo_copyright_boundary,US_FV15,1
us_gg24__oil_prices_monetary_policy_and_inflation_surges__65e1c546,us_gg24__oil_prices_monetary_policy_and_inflation_surges,"Oil Prices, Monetary Policy and Inflation Surges","Gagliardone, Giacomo; Gertler, Mark",2024,"Working Paper, January 2024",10.3386/w31263,matched,1.0000,65e1c546-8764-48d5-8571-e080685b9992,"Oil Prices, Monetary Policy and Inflation Surges",1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_gg24__oil_prices_monetary_policy_and_inflation_surges__65e1c546/full.md,9998e75faaac7b7e7280ba6585208268d939c90a3ef4af91a67d7c6dfe45a232,dsge-evaluation,"raw/mmb_papers/Oil Prices, Monetary Policy and Inflation Surges.pdf",ceaf2de396e21001c3fd9ff5059c5fe0f17c480aca644831f7f455c50dee0904,not_vendored_public_repo_copyright_boundary,US_GG24,1
us_hl16__the_equity_price_channel_in_a_new_keynesian_dsge_model_with_financial_fr__e3259b88,us_hl16__the_equity_price_channel_in_a_new_keynesian_dsge_model_with_financial_fr,The equity price channel in a New-Keynesian DSGE model with financial frictions and banking,"Hollander, Hylton; Liu, Guangling",2016,Economic Modelling (2016),10.1016/j.econmod.2015.09.015,matched,1.0000,e3259b88-d1fa-4daa-af29-40e129c1367e,The equity price channel in a New-Keynesian DSGE model with financial frictions and banking,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_hl16__the_equity_price_channel_in_a_new_keynesian_dsge_model_with_financial_fr__e3259b88/full.md,71840aa87d417a54178678f5ac2f46d7fcc12c82ac25dcffffc0b2d89ae6d434,dsge-evaluation,raw/mmb_papers/The equity price channel in a New-Keynesian DSGE model with financial frictions and banking.pdf,b71b10dc4cb66630526fbe769ea65ce8b9657a129d8a32583e28dbbf4e706d43,not_vendored_public_repo_copyright_boundary,US_HL16,1
us_iac05__house_prices_borrowing_constraints_and_monetary_policy_in_the_business_c__4002ee39,us_iac05__house_prices_borrowing_constraints_and_monetary_policy_in_the_business_c,"House prices, borrowing constraints, and monetary policy in the business cycle","Iacoviello, Matteo",2005,"The American Economic Review 95(3), pp. 739-764",10.1257/0002828054201477,matched,1.0000,4002ee39-61e1-4470-a4e8-b5386cfee9a2,"House prices, borrowing constraints, and monetary policy in the business cycle",1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_iac05__house_prices_borrowing_constraints_and_monetary_policy_in_the_business_c__4002ee39/full.md,a9b28047f777e6a610ab43cded0e171df4ef216aaeaa987751a22f24b11e0570,dsge-evaluation,"raw/mmb_papers/House prices, borrowing constraints, and monetary policy in the business cycle.pdf",891f4b4deae4272cda78c78a4ea0f961c82c935e842255777f02d6f65654a7fe,not_vendored_public_repo_copyright_boundary,US_IAC05,1
us_in10__housing_market_spillovers_evidence_from_an_estimated_dsge_model__eac0da74,us_in10__housing_market_spillovers_evidence_from_an_estimated_dsge_model,Housing market spillovers: Evidence from an estimated dsge model,"Iacoviello, Matteo; Neri, Stefano",2010,"American Economic Journal: Macroeconomics 2 (2), pp. 125-64",10.1257/mac.2.2.125,matched,1.0000,eac0da74-ce5a-44ed-87f4-f7ac437abbaf,Housing market spillovers- Evidence from an estimated dsge model,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_in10__housing_market_spillovers_evidence_from_an_estimated_dsge_model__eac0da74/full.md,6a456689e18fdc795e0cc73f14cd71292113b6ebd1136f4e5cb431b19c033441,dsge-evaluation,raw/mmb_papers/Housing market spillovers- Evidence from an estimated dsge model.pdf,693d994803b693b90fdbeda3f4c57f8a1a5f900592b1e51998cd0d13a3232667,not_vendored_public_repo_copyright_boundary,US_IN10,1
us_ir11__a_new_keynesian_perspective_on_the_great_recession__fee43648,us_ir11__a_new_keynesian_perspective_on_the_great_recession,A New Keynesian perspective on the Great Recession,"Ireland, Peter N.",2011,"Journal of Money, Credit and Banking 43(1), pp. 31-54",10.1111/j.1538-4616.2010.00364.x,matched,1.0000,fee43648-03ef-45e6-91ea-84245671e016; 064da916-acca-4e7e-8462-1f6d6a43c35b,A New Keynesian perspective on the Great Recession,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_ir11__a_new_keynesian_perspective_on_the_great_recession__fee43648/full.md,ea22db28af5d38792481f2626af17367be83867e71ba065ed4de67ed0a4459d2,dsge-evaluation,raw/mmb_papers/A New Keynesian perspective on the Great Recession.pdf,d15f14979d8568c816f49d96187243ff904e43b77ea08490d254c48f34511384,not_vendored_public_repo_copyright_boundary,US_IR11,1
us_ir15__monetary_policy_bond_risk_premia_and_the_economy__eb56aade,us_ir15__monetary_policy_bond_risk_premia_and_the_economy,"Monetary policy, bond risk premia, and the economy","Ireland, Peter N.",2015,"Journal of Monetary Economics 76, 124-140",10.1016/j.jmoneco.2015.09.003,matched,1.0000,eb56aade-8b9b-4db5-92e1-43087465aa19,"Monetary policy, bond risk premia, and the economy",1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_ir15__monetary_policy_bond_risk_premia_and_the_economy__eb56aade/full.md,c8c1f4edb10edc5e08c94f85985ed32ec4b9c7d6afbb643dbf901fce26ab1eb5,dsge-evaluation,"raw/mmb_papers/Monetary policy, bond risk premia, and the economy.pdf",dd461603792ee8b0c7919859cb4e0c33c59df7975748889dd30a75cce28385f0,not_vendored_public_repo_copyright_boundary,US_IR15,1
us_jpt11__investment_shocks_and_the_relative_price_of_investment__8d6c49b8,us_jpt11__investment_shocks_and_the_relative_price_of_investment,Investment shocks and the relative price of investment,"Justiniano, Alejandro; Primiceri, Giorgio E.; Tambalotti, Andrea",2011,"Review of Economic Dynamics 14, pp. 102-121",10.1016/j.red.2010.08.004,matched,1.0000,8d6c49b8-f6bc-490f-8ddf-6ab7756b73bc,Investment shocks and the relative price of investment,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_jpt11__investment_shocks_and_the_relative_price_of_investment__8d6c49b8/full.md,b993962f61ec0e4bba6cd59e6d1b6b5a0c6475a090d8117ebb83052efc59bcd0,dsge-evaluation,raw/mmb_papers/Investment shocks and the relative price of investment.pdf,35040fa063271a04a63d6570bb667243f39b7fb6c6cb4bff3d154e09550d95a0,not_vendored_public_repo_copyright_boundary,US_JPT11,1
us_kk14__toward_a_taylor_rule_for_fiscal_policy__db8507f5,us_kk14__toward_a_taylor_rule_for_fiscal_policy,Toward a Taylor rule for fiscal policy,"Kliem, Martin; Kriwoluzky, Alexander",2014,"Review of Economic Dynamics, Vol. 17(2), 294-302",10.1016/j.red.2013.08.003,matched,1.0000,db8507f5-821f-4a90-8938-16c2f0e77aef,Toward a Taylor rule for fiscal policy,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_kk14__toward_a_taylor_rule_for_fiscal_policy__db8507f5/full.md,e84b062ec7f7ce14eac95aef764795070ad99d845c13f0363f466c8b5cfd6b7e,dsge-evaluation,raw/mmb_papers/Toward a Taylor rule for fiscal policy.pdf,53740785f7ed67662c07cb3a5ba08aa534e34755062498c19c79947e6bca41e8,not_vendored_public_repo_copyright_boundary,US_KK14,1
us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass,Clearing Up the Fiscal Multiplier Morass,Eric M. Leeper; Nora Traum; Todd B. Walker,2017,"American Economic Review 2017, 107(8): 2409–2454",10.1257/aer.20111196,matched,1.0000,f1cc32b3-a1c8-4473-bab4-edca5aaeb37e; a9ef5398-12f6-46fd-ac1a-ab3f92b52596,Clearing Up the Fiscal Multiplier Morass,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3/full.md,803461672f26448eb361eeaf77e94c100adb9589a806083ed2d79308dd163979,dsge-evaluation,raw/mmb_papers/Clearing Up the Fiscal Multiplier Morass.pdf,28b826775d47cf15c74382e000184452e43834f666189ee8bd202d259e1e797e,not_vendored_public_repo_copyright_boundary,US_LTW17;US_LTW17gz;US_LTW17nu;US_LTW17rot,4
us_lwy13__fiscal_foresight_and_information_flows__08be5b79,us_lwy13__fiscal_foresight_and_information_flows,Fiscal foresight and information flows,"Leeper, Eric M.; Walker, Todd B.; Yang, S.-C. Susan",2013,"Econometrica 81 (3), 1115-1145",10.3982/ecta8337,matched,1.0000,08be5b79-79b4-4766-9f0f-a6041e440287,Fiscal foresight and information flows,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_lwy13__fiscal_foresight_and_information_flows__08be5b79/full.md,1f38cd03ab5c83b0a94506ba2a35b9b8408bde0fee879b99910c34457c13a099,dsge-evaluation,raw/mmb_papers/Fiscal foresight and information flows.pdf,193702e55f74c02ef9793c9c28467b325fe45d7dd433601c61b5317a95fa1a24,not_vendored_public_repo_copyright_boundary,US_LWY13,1
us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence__96c7b552,us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence,"Expectations, learning and macroeconomic persistence","Milani, Fabio",2007,"Journal of Monetary Economics 54 (7), pp. 2065-2082",10.1016/j.jmoneco.2006.11.007,matched,1.0000,96c7b552-f323-4c77-b04e-1dad71a48152,"Expectations, learning and macroeconomic persistence",1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence__96c7b552/full.md,0fe66f47070cf33ea3119afa34d3579adba037ea6a3040b78fb16ba678983a5f,dsge-evaluation,"raw/mmb_papers/Expectations, learning and macroeconomic persistence.pdf",d3e14730fb672abf14fd82d9a3a8a3b9cc902418328e5cc926c2e937b5b814de,not_vendored_public_repo_copyright_boundary,US_MI07;US_MI07AL,2
us_mr07__sticky_information_in_general_equilibrium__3f559c99,us_mr07__sticky_information_in_general_equilibrium,Sticky information in general equilibrium.,"Mankiw, N. Gregory; Reis, Robert",2007,"Journal of the European Economic Association 5(2-3), pp. 603-613",10.1162/jeea.2007.5.2-3.603,matched,1.0000,3f559c99-dfd4-40c1-b9fd-b80e8a640866,Sticky information in general equilibrium.,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_mr07__sticky_information_in_general_equilibrium__3f559c99/full.md,e47f7cde951f3ac1189874ab3a2c3d64a20285bbeae1175049f71f2d54e6b2e5,dsge-evaluation,raw/mmb_papers/Sticky information in general equilibrium..pdf,cc88148db7ae7d882fb487ef2c5f2fcc57c2388e353aa8ccf6115a28705890bd,not_vendored_public_repo_copyright_boundary,US_MR07,1
us_or03__the_quest_for_prosperity_without_inflation__1b77d67e,us_or03__the_quest_for_prosperity_without_inflation,The quest for prosperity without inflation,"Orphanides, Athanasios ",2003,"Journal of Monetary Economics 50, pp. 633-663",10.1016/s0304-3932(03)00028-x,matched,1.0000,1b77d67e-d401-47aa-a35f-01c0f384fdfc,The quest for prosperity without inflation,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_or03__the_quest_for_prosperity_without_inflation__1b77d67e/full.md,d2a3619fe6482c4304213bebc4c5a3279c6261933535b39c25ae4b621a54153f,dsge-evaluation,raw/mmb_papers/The quest for prosperity without inflation.pdf,e6d8c4db8a35e7c53145079495e224f6c4a9e0109e1e45dd47826a8e08b54926,not_vendored_public_repo_copyright_boundary,US_OR03,1
us_pv15__financial_frictions_and_the_extensive_margin_of_activity__03a51d35,us_pv15__financial_frictions_and_the_extensive_margin_of_activity,Financial frictions and the extensive margin of activity,"Poutineau, Jean-Christophe; Vermandel, Gauthier",2015,"Research in Economics, 69(4), 525-554",10.1016/j.rie.2015.09.005,matched,1.0000,03a51d35-6914-42f0-b0e5-9d7f3e6fe7cb,Financial frictions and the extensive margin of activity,1.0000,dsge-evaluation,raw/mmb_mineru/runs/us_pv15__financial_frictions_and_the_extensive_margin_of_activity__03a51d35/full.md,2b03f96cf4d12ac2e7640c6dcf5333c1815ae944e8ca6a65f9aa7b334e109d24,dsge-evaluation,raw/mmb_papers/Financial frictions and the extensive margin of activity.pdf,de5115062b57b7046c5f81bd5aa2dcbb12b15dde60e62a92fecd4da9872f0e80,not_vendored_public_repo_copyright_boundary,US_PV15,1
